datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,nowcast_pm2.5,nowcast_pm10,aqi_pm2.5,aqi_pm10,aqi_co,aqi_so2,aqi_no2,aqi_o3,AQI per hour
24/6/2023 4:00,5,1668.93,13.97,61.69,8.31,49.59,86.77,93.85,8.99,106.7038086,115.3140527,169.074149,82.65702637,8.34465,19.836,30.845,2.596875,169.074149
24/6/2023 5:00,5,1468.66,5.87,60.32,21.99,45.78,80.74,87.04,8.23,93.69641846,101.1495752,159.783156,75.5747876,7.3433,18.312,30.16,6.871875,159.783156
24/6/2023 6:00,5,1415.25,3.07,57.58,43.27,45.78,83.4,89.45,8.23,140.9331649,149.2007337,193.5236892,99.60036683,7.07625,18.312,28.79,13.521875,193.5236892
24/6/2023 7:00,5,1441.96,2.21,56.89,62.94,47.68,89.78,95.8,8.61,131.3384212,139.146619,186.6703008,94.57330952,7.2098,19.072,28.445,19.66875,186.6703008
24/6/2023 8:00,5,1428.6,1.49,56.21,77.96,48.64,94.89,100.83,8.61,126.782058,134.7717193,183.4157557,92.38585966,7.143,19.456,28.105,24.3625,183.4157557
24/6/2023 9:00,5,1401.9,0.91,53.47,84.4,46.73,94.6,100.41,8.36,125.2504582,133.4616832,182.3217559,91.73084159,7.0095,18.692,26.735,26.375,182.3217559
24/6/2023 10:00,5,2056.12,1.38,73.34,47.21,44.82,107.41,115.76,12.16,125.4409342,134.0417574,182.4578101,92.02087872,10.2806,17.928,36.67,14.753125,182.4578101
24/6/2023 11:00,5,3364.56,10.84,102.82,4.92,50.07,140.46,154.15,19.76,126.8724713,136.5611348,183.4803367,93.28056738,16.8228,20.028,51.41,1.5375,183.4803367
24/6/2023 12:00,5,4432.68,32.19,108.3,0.07,61.99,182.11,201.97,31.66,151.2290649,166.3716089,201.2290649,108.1858044,22.1634,24.796,54.15,0.021875,201.2290649
24/6/2023 13:00,5,5073.55,44.7,109.67,0,74.39,221.56,246.3,43.57,186.3780566,206.3180884,236.3780566,128.1590442,25.36775,29.756,54.835,0,236.3780566
24/6/2023 14:00,5,5073.55,46.04,104.19,0,71.53,239.66,265.56,38,213.0026245,235.9213013,263.0026245,142.9606506,25.36775,28.612,52.095,0,263.0026245
24/6/2023 15:00,5,4592.9,38.89,101.45,0,65.8,231.64,256.14,28.88,222.3066626,246.0147583,272.3066626,148.0073792,22.9645,26.32,50.725,0,272.3066626
24/6/2023 16:00,5,3257.75,21.46,93.22,0,57.22,184.3,201.57,17.48,203.2927393,223.7809229,253.2927393,136.8904614,16.28875,22.888,46.61,0,253.2927393
24/6/2023 17:00,5,2483.37,12.52,76.77,0.02,43.39,148.79,161.05,12.41,176.0315137,192.4048364,226.0315137,121.2024182,12.41685,17.356,38.385,0.00625,226.0315137
24/6/2023 18:00,5,2056.12,8.05,60.32,0.06,33.86,123.51,132.62,9.88,149.7605762,162.501499,199.828983,106.2507495,10.2806,13.544,30.16,0.01875,199.828983
24/6/2023 19:00,5,1735.69,3.97,48.67,0.54,27.89,103.95,110.85,8.49,126.8443286,136.6640552,183.4602347,93.33202759,8.67845,11.156,24.335,0.16875,183.4602347
24/6/2023 20:00,5,1642.23,3.69,46.61,0.49,29.33,97.7,103.83,8.87,112.2605811,120.2347192,173.0432722,85.11735962,8.21115,11.732,23.305,0.153125,173.0432722
24/6/2023 21:00,5,1682.28,6.31,51.41,0.12,36.72,100.93,107.11,10.26,106.5837427,113.6601025,168.9883876,81.83005127,8.4114,14.688,25.705,0.0375,168.9883876
24/6/2023 22:00,5,1815.8,10.62,59.63,0.02,46.73,110.9,117.44,11.53,108.7287598,115.5359204,170.5205427,82.76796021,9.079,18.692,29.815,0.00625,170.5205427
24/6/2023 23:00,5,1949.31,14.75,61.01,0.02,51.98,121.25,128.13,11.65,114.9722339,121.8141431,174.9801671,85.90707153,9.74655,20.792,30.505,0.00625,174.9801671
